89,18,513.16,454.06,97.492,294.47,-1,-1,-1,-1
90,18,513.16,454.06,97.492,294.47,-1,-1,-1,-1
91,18,513.16,454.06,97.492,294.47,-1,-1,-1,-1
92,18,513.16,454.06,97.492,294.47,-1,-1,-1,-1
93,18,507.69,444.35,104.56,315.68,-1,-1,-1,-1
94,18,513.16,454.06,97.492,294.47,-1,-1,-1,-1
95,18,507.69,444.35,104.56,315.68,-1,-1,-1,-1
96,18,507.69,444.35,104.56,315.68,-1,-1,-1,-1
97,18,507.69,444.35,104.56,315.68,-1,-1,-1,-1
98,18,507.69,444.35,104.56,315.68,-1,-1,-1,-1
99,18,507.69,444.35,104.56,315.68,-1,-1,-1,-1
100,18,507.69,444.35,104.56,315.68,-1,-1,-1,-1
101,18,507.69,444.35,104.56,315.68,-1,-1,-1,-1
102,18,507.69,444.35,104.56,315.68,-1,-1,-1,-1
103,18,507.69,444.35,104.56,315.68,-1,-1,-1,-1
104,18,507.69,444.35,104.56,315.68,-1,-1,-1,-1
105,18,513.16,454.06,97.492,294.47,-1,-1,-1,-1
106,18,498.8,430.92,112.14,338.41,-1,-1,-1,-1
107,18,498.8,430.92,112.14,338.41,-1,-1,-1,-1
109,18,498.8,430.92,112.14,338.41,-1,-1,-1,-1
110,18,521.43,430.92,112.14,338.41,-1,-1,-1,-1
111,18,521.43,430.92,112.14,338.41,-1,-1,-1,-1
112,18,507.69,444.35,104.56,315.68,-1,-1,-1,-1
113,18,513.16,473.76,97.492,294.47,-1,-1,-1,-1
1,9,1359.1,413.27,120.26,362.77,-1,-1,-1,-1
2,9,1359.1,413.27,120.26,362.77,-1,-1,-1,-1
3,9,1359.1,413.27,120.26,362.77,-1,-1,-1,-1
4,9,1383.3,413.27,120.26,362.77,-1,-1,-1,-1
5,9,1383.3,413.27,120.26,362.77,-1,-1,-1,-1
6,9,1407.6,413.27,120.26,362.77,-1,-1,-1,-1
7,9,1393.9,391.01,138.29,416.86,-1,-1,-1,-1
8,9,1404.6,390.88,128.96,388.88,-1,-1,-1,-1
9,9,1421.7,391.01,138.29,416.86,-1,-1,-1,-1
10,9,1430.6,416.87,128.96,388.88,-1,-1,-1,-1
11,9,1430.6,390.88,128.96,388.88,-1,-1,-1,-1
12,9,1449.6,391.01,138.29,416.86,-1,-1,-1,-1
13,9,1434.1,389.14,148.29,446.86,-1,-1,-1,-1
14,9,1449.6,391.01,138.29,416.86,-1,-1,-1,-1
15,9,1449.6,391.01,138.29,416.86,-1,-1,-1,-1
16,9,1449.6,391.01,138.29,416.86,-1,-1,-1,-1
17,9,1456.6,416.87,128.96,388.88,-1,-1,-1,-1
18,9,1449.6,391.01,138.29,416.86,-1,-1,-1,-1
